region_psgc,province_psgc,city_muni_psgc,barangay_psgc,barangay_name,latitude,longitude
040000000,045600000,045602000,045602016,Villa Jesus Este,14.097508,122.041273
040000000,045600000,045602000,045602017,Villa Jesus Weste,14.109591,122.041603
040000000,045600000,045602000,045602018,Villa Norte,14.130011,122.046088
040000000,045600000,045602000,045602019,Villa Victoria,14.116082,122.024086
040000000,045600000,045603000,045603001,Angeles,13.988885,121.933973
040000000,045600000,045603000,045603002,Balubad,13.975327,121.953197
040000000,045600000,045603000,045603003,Balugohin,14.000341,121.903529
040000000,045600000,045603000,045603004,Barangay Zone 1,14.001566,121.924602
040000000,045600000,045603000,045603005,Barangay Zone 2,13.999441,121.923312
040000000,045600000,045603000,045603006,Barangay Zone 3,14.001221,121.919241
040000000,045600000,045603000,045603007,Barangay Zone 4,14.003630,121.920208
040000000,045600000,045603000,045603008,Buhangin,13.974629,121.970690
040000000,045600000,045603000,045603009,Caridad Ibaba,14.010287,121.903672
040000000,045600000,045603000,045603010,Caridad Ilaya,14.023978,121.882066
040000000,045600000,045603000,045603011,Habingan,13.963364,121.978702
040000000,045600000,045603000,045603012,Inaclagan,13.972674,121.896648
040000000,045600000,045603000,045603013,Inalig,13.920249,122.002050
040000000,045600000,045603000,045603014,Kilait,13.962822,121.942338
040000000,045600000,045603000,045603015,Kulawit,13.948040,121.996563
040000000,045600000,045603000,045603016,Lakip,13.949764,121.980615
040000000,045600000,045603000,045603017,Lubi,13.965746,121.935684
040000000,045600000,045603000,045603018,Lumutan,13.974602,121.981943
040000000,045600000,045603000,045603019,Magsaysay,13.987577,121.852761
040000000,045600000,045603000,045603020,Malinao Ibaba,14.000845,121.855041
040000000,045600000,045603000,045603021,Malinao Ilaya,13.985952,121.835949
040000000,045600000,045603000,045603022,Malusak,13.950022,121.963953
040000000,045600000,045603000,045603024,Manggalayan Bundok,13.939269,121.914624
040000000,045600000,045603000,045603025,Manggalayan Labak,13.968024,121.916835
040000000,045600000,045603000,045603026,Matanag,13.908788,122.028048
040000000,045600000,045603000,045603027,Montes Balaon,13.951722,121.889792
040000000,045600000,045603000,045603028,Montes Kallagan,13.934443,121.880606
040000000,045600000,045603000,045603029,Ponon,13.932805,121.975890
040000000,045600000,045603000,045603030,Rizal,14.015898,121.855264
040000000,045600000,045603000,045603031,San Andres Bundok,13.953524,121.866358
040000000,045600000,045603000,045603032,San Andres Labak,13.971204,121.873712
040000000,045600000,045603000,045603033,San Isidro,13.989548,121.895087
040000000,045600000,045603000,045603034,San Jose Balatok,13.932585,121.944089
040000000,045600000,045603000,045603035,San Rafael,13.918966,121.982095
040000000,045600000,045603000,045603036,Santa Catalina,14.025243,121.797502
040000000,045600000,045603000,045603037,Sapaan,13.983515,121.879888
040000000,045600000,045603000,045603038,Sokol,14.006160,121.887280
040000000,045600000,045603000,045603039,Tagbakin,13.989821,121.913783
040000000,045600000,045603000,045603040,Talaba,13.967338,121.960130
040000000,045600000,045603000,045603041,Tinandog,13.997420,121.874979
040000000,045600000,045603000,045603042,Villa Ibaba,14.039448,121.859228
040000000,045600000,045603000,045603043,Villa Ilaya,14.049996,121.830459
040000000,045600000,045605000,045605002,Bagong Silang,13.769946,122.440770
040000000,045600000,045605000,045605004,Batabat Norte,13.796549,122.416285
040000000,045600000,045605000,045605005,Batabat Sur,13.782478,122.422665
040000000,045600000,045605000,045605006,Buenavista,13.709657,122.460999
040000000,045600000,045605000,045605007,Bukal,13.694701,122.470551
040000000,045600000,045605000,045605008,Bulo,13.756816,122.462779
040000000,045600000,045605000,045605009,Cabong,13.761953,122.492563
040000000,045600000,045605000,045605010,Cadlit,13.744475,122.479884
040000000,045600000,045605000,045605011,Catulin,13.732665,122.448091
040000000,045600000,045605000,045605012,Cawa,13.750154,122.508110
040000000,045600000,045605000,045605013,De La Paz,13.781706,122.395460
040000000,045600000,045605000,045605014,Del Rosario,13.756542,122.406106
040000000,045600000,045605000,045605016,Hagonghong,13.679189,122.476765
040000000,045600000,045605000,045605017,Ibabang Wasay,13.724170,122.472573
040000000,045600000,045605000,045605018,Ilayang Wasay,13.721299,122.452732
040000000,045600000,045605000,045605019,Lilukin,13.749570,122.448452
040000000,045600000,045605000,045605020,Mabini,13.770131,122.387766
040000000,045600000,045605000,045605021,Mabutag,13.739038,122.513950
040000000,045600000,045605000,045605022,Magallanes,13.803444,122.402235
040000000,045600000,045605000,045605023,Maligaya,13.705132,122.392322
040000000,045600000,045605000,045605024,Manlana,13.742976,122.496925
040000000,045600000,045605000,045605025,Masaya,13.677918,122.405320
040000000,045600000,045605000,045605026,Poblacion,13.737580,122.466989
040000000,045600000,045605000,045605027,Rizal,13.707202,122.420526
040000000,045600000,045605000,045605028,Sabang Pinamasagan,13.709085,122.475501
040000000,045600000,045605000,045605029,Sabang Piris,13.733737,122.488086
040000000,045600000,045605000,045605030,San Diego,13.716286,122.432613
040000000,045600000,045605000,045605031,San Isidro Ibaba,13.744594,122.429177
040000000,045600000,045605000,045605032,San Isidro Ilaya,13.730295,122.417727
040000000,045600000,045605000,045605033,San Pablo,13.765915,122.426002
040000000,045600000,045605000,045605034,San Pedro,13.754410,122.374403
040000000,045600000,045605000,045605035,San Vicente,13.775326,122.463661
040000000,045600000,045605000,045605036,Siain,13.701765,122.447782
040000000,045600000,045605000,045605038,Villa Aurora,13.695338,122.405955
040000000,045600000,045605000,045605039,Villa Batabat,13.790622,122.441447
040000000,045600000,045605000,045605040,Villa Magsaysay,13.733362,122.391921
040000000,045600000,045605000,045605042,Villa Veronica,13.719300,122.375158
040000000,045600000,045606000,045606001,Aluyon,14.905183,121.952808
040000000,045600000,045606000,045606002,Amot,14.853105,121.944442
040000000,045600000,045606000,045606003,Anibawan,14.958435,121.955660
040000000,045600000,045606000,045606004,Bonifacio,15.028044,121.988785
040000000,045600000,045606000,045606005,Cabugao,14.805453,121.997098
040000000,045600000,045606000,045606006,Cabungalunan,14.943563,121.998388
040000000,045600000,045606000,045606007,Calutcot,14.917542,122.151733
040000000,045600000,045606000,045606008,Caniwan,14.792510,122.009067
040000000,045600000,045606000,045606009,Carlagan,14.992045,122.030066
040000000,045600000,045606000,045606010,Mabini,15.004377,121.995297
040000000,045600000,045606000,045606011,Palasan,14.863508,122.039820
040000000,045600000,045606000,045606012,Poblacion,14.829773,121.952032
040000000,045600000,045606000,045606014,San Rafael,14.812766,121.972706
040000000,045600000,045607000,045607001,Agoho,13.991356,122.191377
040000000,045600000,045607000,045607002,Anahawan,13.925208,122.376770
040000000,045600000,045607000,045607003,Anas,14.131070,122.219564
040000000,045600000,045607000,045607004,Apad Lutao,14.043298,122.314288
040000000,045600000,045607000,045607005,Apad Quezon,14.053000,122.331940
040000000,045600000,045607000,045607006,Apad Taisan,14.025223,122.325149
040000000,045600000,045607000,045607007,Atulayan,14.085011,122.244174
040000000,045600000,045607000,045607008,Baclaran,13.959431,122.289487
040000000,045600000,045607000,045607009,Bagong Silang,13.995334,122.334359
040000000,045600000,045607000,045607010,Balibago,13.976071,122.221302
040000000,045600000,045607000,045607011,Bangkuruhan,13.981195,122.308741
040000000,045600000,045607000,045607012,Bantolinao,14.067873,122.284555
040000000,045600000,045607000,045607013,Barangay I,13.957236,122.285498
040000000,045600000,045607000,045607014,Barangay II,13.957609,122.286410
040000000,045600000,045607000,045607015,Barangay III,13.958036,122.287391
040000000,045600000,045607000,045607016,Barangay IV,13.958185,122.288231
040000000,045600000,045607000,045607017,Barangay V,13.958138,122.289290
040000000,045600000,045607000,045607018,Bigaan,13.950625,122.269525
040000000,045600000,045607000,045607019,Binutas,13.933182,122.289617
040000000,045600000,045607000,045607020,Biyan,13.951766,122.310481
040000000,045600000,045607000,045607021,Bukal,14.089883,122.269660
040000000,045600000,045607000,045607022,Buli,14.159946,122.201257
040000000,045600000,045607000,045607023,Dapdap,14.231891,122.262429
040000000,045600000,045607000,045607024,Dominlog,13.968464,122.238103
040000000,045600000,045607000,045607026,Doña Aurora,14.054018,122.355680
040000000,045600000,045607000,045607027,Guinosayan,14.032775,122.294495
040000000,045600000,045607000,045607029,Ipil,14.046072,122.289588
040000000,045600000,045607000,045607032,Kalibo,13.922887,122.304127
040000000,045600000,045607000,045607033,Kapaluhan,14.115575,122.294853
040000000,045600000,045607000,045607034,Katangtang,14.033824,122.348096
040000000,045600000,045607000,045607035,Kigtan,13.936242,122.315926
040000000,045600000,045607000,045607036,Kinamaligan,14.068484,122.257389
040000000,045600000,045607000,045607037,Kinalin Ibaba,13.946139,122.262983
040000000,045600000,045607000,045607038,Kinalin Ilaya,13.934496,122.269865
040000000,045600000,045607000,045607039,Kumaludkud,13.956307,122.252931
040000000,045600000,045607000,045607040,Kunalum,14.104589,122.222741
040000000,045600000,045607000,045607041,Kuyaoyao,14.021974,122.301128
040000000,045600000,045607000,045607042,Lagay,14.090321,122.214016
040000000,045600000,045607000,045607043,Lainglaingan,14.157076,122.257941
040000000,045600000,045607000,045607044,Lungib,14.003485,122.321351
040000000,045600000,045607000,045607045,Mabini,13.949645,122.334678
040000000,045600000,045607000,045607046,Madlangdungan,14.016464,122.341906
040000000,045600000,045607000,045607047,Maglipad,13.916667,122.334337
040000000,045600000,045607000,045607048,Maligaya,14.136964,122.257061
040000000,045600000,045607000,045607049,Mambaling,13.919549,122.351749
040000000,045600000,045607000,045607050,Manhulugin,13.964920,122.259171
040000000,045600000,045607000,045607051,Marilag,13.930482,122.280874
040000000,045600000,045607000,045607053,Mulay,13.992799,122.304699
040000000,045600000,045607000,045607054,Pandanan,13.913959,122.302606
040000000,045600000,045607000,045607055,Pansol,13.961240,122.345232
040000000,045600000,045607000,045607058,Patihan,13.951324,122.279546
040000000,045600000,045607000,045607059,Pinagbayanan,13.958682,122.294985
040000000,045600000,045607000,045607060,Pinagkamaligan,13.954014,122.286161
040000000,045600000,045607000,045607061,Pinagsakahan,14.052409,122.272722
040000000,045600000,045607000,045607062,Pinagtalleran,13.958620,122.291464
040000000,045600000,045607000,045607064,Rizal Ibaba,13.942007,122.341452
040000000,045600000,045607000,045607065,Rizal Ilaya,13.951442,122.351930
040000000,045600000,045607000,045607066,Sabang I,13.956924,122.283705
040000000,045600000,045607000,045607067,Sabang II,13.956597,122.278535
040000000,045600000,045607000,045607068,Salvacion,13.901482,122.323509
040000000,045600000,045607000,045607069,San Quintin,14.059977,122.305138
040000000,045600000,045607000,045607070,San Roque Ibaba,13.935080,122.353349
040000000,045600000,045607000,045607071,San Roque Ilaya,13.944253,122.361032
040000000,045600000,045607000,045607072,Santa Cecilia,14.115270,122.191828
040000000,045600000,045607000,045607073,Santa Maria,13.950065,122.295932
040000000,045600000,045607000,045607074,Santa Milagrosa,13.971871,122.336937
040000000,045600000,045607000,045607075,Santa Rosa,13.911148,122.319688
040000000,045600000,045607000,045607076,Santo Angel,14.142211,122.170205
040000000,045600000,045607000,045607077,Santo Domingo,13.976623,122.322343
040000000,045600000,045607000,045607078,Sinag,14.208720,122.265398
040000000,045600000,045607000,045607079,Sumilang,13.951341,122.321884
040000000,045600000,045607000,045607080,Sumulong,13.960243,122.326919
040000000,045600000,045607000,045607081,Tabansak,14.092020,122.294898
040000000,045600000,045607000,045607083,Talingting,14.113283,122.260456
040000000,045600000,045607000,045607084,Tamis,14.191959,122.254696
040000000,045600000,045607000,045607085,Tikiwan,13.913810,122.292879
040000000,045600000,045607000,045607086,Tiniguiban,14.160277,122.235658
040000000,045600000,045607000,045607087,Villa Magsino,14.133833,122.188983
040000000,045600000,045607000,045607088,Villa San Isidro,14.179923,122.223384
040000000,045600000,045607000,045607089,Viñas,14.034308,122.336897
040000000,045600000,045607000,045607090,Yaganak,13.914350,122.370155
040000000,045600000,045608000,045608001,Poblacion,13.929179,121.425519
040000000,045600000,045608000,045608002,Buenavista East,13.916469,121.380770
040000000,045600000,045608000,045608003,Buenavista West,13.908491,121.389863
040000000,045600000,045608000,045608004,Bukal Norte,13.963000,121.408011
040000000,045600000,045608000,045608005,Bukal Sur,13.936499,121.391984
040000000,045600000,045608000,045608006,Kinatihan I,13.888171,121.396900
040000000,045600000,045608000,045608007,Kinatihan II,13.872387,121.399653
040000000,045600000,045608000,045608008,Malabanban Norte,13.931939,121.438249
040000000,045600000,045608000,045608009,Malabanban Sur,13.913902,121.432626
040000000,045600000,045608000,045608010,Mangilag Norte,13.949748,121.456291
040000000,045600000,045608000,045608011,Mangilag Sur,13.930877,121.452285
040000000,045600000,045608000,045608012,Masalukot I,13.944297,121.430172
040000000,045600000,045608000,045608013,Masalukot II,13.951141,121.423495
040000000,045600000,045608000,045608014,Masalukot III,13.979689,121.437006
040000000,045600000,045608000,045608015,Masalukot IV,14.029203,121.459403
040000000,045600000,045608000,045608016,Masin Norte,13.940206,121.411131
040000000,045600000,045608000,045608017,Masin Sur,13.923156,121.408559
040000000,045600000,045608000,045608018,Mayabobo,13.960404,121.447611
040000000,045600000,045608000,045608019,Pahinga Norte,13.912550,121.418201
040000000,045600000,045608000,045608020,Pahinga Sur,13.904013,121.404037
040000000,045600000,045608000,045608022,San Andres,13.907206,121.449180
040000000,045600000,045608000,045608023,San Isidro,13.852209,121.410865
040000000,045600000,045608000,045608024,Santa Catalina Norte,13.893226,121.423548
040000000,045600000,045608000,045608025,Santa Catalina Sur,13.872859,121.430823
